date,lat (deg),lon (deg),speed (kn),heading (deg),hdg_true,bank (deg),pitch angle (deg)
2023-04-16T21:49:47.393Z,37.8854783,-122.3773383,0.600,327.4,240.5,85.6,0.3
2023-04-16T21:49:47.896Z,37.8854783,-122.3773383,0.400,18.1,241.7,83.0,-2.1
2023-04-16T21:49:48.398Z,37.8854783,-122.3773366,0.400,30.5,240.4,84.9,-2.0
2023-04-16T21:49:48.898Z,37.8854800,-122.3773366,0.800,37.3,239.8,84.5,-0.8
2023-04-16T21:49:49.399Z,37.8854800,-122.3773366,0.700,1.3,241.9,82.9,-0.9
2023-04-16T21:49:49.900Z,37.8854800,-122.3773366,0.000,1.3,241.2,81.1,-1.9
2023-04-16T21:49:50.401Z,37.8854800,-122.3773350,0.000,1.3,242.1,84.4,-1.0
2023-04-16T21:49:50.903Z,37.8854800,-122.3773350,0.000,1.3,242.1,85.2,-2.0
2023-04-16T21:49:51.404Z,37.8854800,-122.3773350,0.000,1.3,242.7,80.6,0.1
2023-04-16T21:49:51.905Z,37.8854816,-122.3773350,0.000,1.3,242.3,80.8,-0.8
2023-04-16T21:49:52.407Z,37.8854833,-122.3773366,0.000,1.3,241.7,83.4,-1.7
2023-04-16T21:49:52.909Z,37.8854833,-122.3773350,0.000,1.3,241.4,84.2,-1.5
2023-04-16T21:49:53.373Z,37.8854833,-122.3773350,0.000,1.3,241.3,81.3,-2.2
2023-04-16T21:49:53.908Z,37.8854850,-122.3773350,0.000,1.3,241.8,80.1,-0.9
2023-04-16T21:49:54.373Z,37.8854866,-122.3773350,0.000,1.3,241.7,81.7,-1.2
2023-04-16T21:49:54.874Z,37.8854866,-122.3773350,0.000,1.3,242.3,82.0,-2.0
2023-04-16T21:49:55.373Z,37.8854883,-122.3773333,0.000,1.3,242.8,80.2,-1.5
2023-04-16T21:49:55.874Z,37.8854900,-122.3773333,0.000,1.3,242.4,80.8,-0.9
2023-04-16T21:49:56.373Z,37.8854900,-122.3773333,0.000,1.3,241.8,79.0,-0.8
2023-04-16T21:49:56.874Z,37.8854900,-122.3773333,0.000,1.3,242.1,73.9,-0.6
2023-04-16T21:49:57.373Z,37.8854916,-122.3773350,0.000,1.3,240.0,75.2,-1.9
2023-04-16T21:49:57.874Z,37.8854916,-122.3773350,0.000,1.3,236.6,73.8,-2.1
2023-04-16T21:49:58.373Z,37.8854933,-122.3773366,0.000,1.3,232.6,69.2,-0.8
2023-04-16T21:49:58.873Z,37.8854916,-122.3773383,0.000,1.3,232.9,63.9,-0.7
2023-04-16T21:49:59.372Z,37.8854916,-122.3773400,0.000,1.3,233.8,62.1,-2.4
2023-04-16T21:49:59.874Z,37.8854916,-122.3773400,0.000,1.3,230.7,59.2,-0.8
2023-04-16T21:50:00.373Z,37.8854900,-122.3773383,0.000,1.3,231.8,52.0,-3.4
2023-04-16T21:50:00.874Z,37.8854900,-122.3773383,0.000,1.3,226.9,55.7,0.1
2023-04-16T21:50:01.373Z,37.8854900,-122.3773383,0.000,1.3,228.4,45.9,2.9
2023-04-16T21:50:01.875Z,37.8854900,-122.3773400,0.000,1.3,229.9,47.8,-1.6
2023-04-16T21:50:02.372Z,37.8854900,-122.3773400,0.000,1.3,228.9,52.9,-3.7
2023-04-16T21:50:02.874Z,37.8854916,-122.3773383,0.000,1.3,225.4,53.7,3.2
2023-04-16T21:50:03.374Z,37.8854933,-122.3773383,0.000,1.3,228.0,45.9,-0.7
2023-04-16T21:50:03.864Z,37.8854933,-122.3773400,0.000,1.3,233.1,47.3,0.1
2023-04-16T21:50:04.371Z,37.8854950,-122.3773383,0.000,1.3,231.4,52.9,-0.8
2023-04-16T21:50:04.877Z,37.8854950,-122.3773383,0.000,1.3,229.9,51.0,0.3
2023-04-16T21:50:05.372Z,37.8854966,-122.3773383,0.000,1.3,232.8,51.5,2.3
2023-04-16T21:50:05.873Z,37.8854966,-122.3773383,0.000,1.3,235.9,46.0,-0.3
2023-04-16T21:50:06.373Z,37.8854983,-122.3773366,0.000,1.3,233.5,49.7,0.3
2023-04-16T21:50:06.874Z,37.8855000,-122.3773366,0.000,1.3,234.8,48.7,-1.0
2023-04-16T21:50:07.381Z,37.8855000,-122.3773366,0.000,1.3,237.4,41.9,-1.0
2023-04-16T21:50:07.874Z,37.8855016,-122.3773366,0.000,1.3,233.9,44.9,2.0
2023-04-16T21:50:08.373Z,37.8855016,-122.3773366,0.000,1.3,234.3,37.5,1.0
2023-04-16T21:50:08.874Z,37.8855016,-122.3773366,0.000,1.3,235.9,38.7,-2.0
2023-04-16T21:50:09.375Z,37.8855016,-122.3773366,0.000,1.3,232.2,41.3,-0.7
2023-04-16T21:50:09.874Z,37.8855016,-122.3773366,0.000,1.3,231.9,38.3,2.0
2023-04-16T21:50:10.373Z,37.8855016,-122.3773366,0.000,1.3,232.6,31.4,1.5
2023-04-16T21:50:10.874Z,37.8855016,-122.3773366,0.000,1.3,231.7,28.9,1.3
2023-04-16T21:50:11.372Z,37.8855016,-122.3773366,0.000,1.3,229.7,32.4,-2.0
2023-04-16T21:50:11.863Z,37.8855016,-122.3773366,0.000,1.3,231.6,30.6,3.3
2023-04-16T21:50:12.373Z,37.8855016,-122.3773383,0.000,1.3,231.4,22.5,2.7
2023-04-16T21:50:12.876Z,37.8855016,-122.3773383,0.000,1.3,232.1,12.1,-2.4
2023-04-16T21:50:13.373Z,37.8855016,-122.3773383,0.000,1.3,237.3,5.3,7.6
2023-04-16T21:50:13.874Z,37.8855016,-122.3773383,0.000,1.3,233.4,-0.6,2.1
2023-04-16T21:50:14.372Z,37.8855016,-122.3773383,0.000,1.3,235.6,-21.7,4.0
2023-04-16T21:50:14.874Z,37.8855016,-122.3773383,0.000,1.3,233.3,-29.7,3.5
2023-04-16T21:50:15.374Z,37.8855033,-122.3773400,0.000,1.3,235.6,-30.8,5.3
2023-04-16T21:50:15.877Z,37.8855100,-122.3773600,1.400,296.3,239.6,-35.8,3.7
2023-04-16T21:50:16.373Z,37.8855116,-122.3773650,2.000,313.2,240.6,-25.2,5.1
2023-04-16T21:50:16.874Z,37.8855150,-122.3773716,2.200,303.4,243.0,-28.5,4.6
2023-04-16T21:50:17.293Z,37.8855166,-122.3773766,2.400,293.8,243.2,-28.2,3.8
2023-04-16T21:50:17.875Z,37.8855200,-122.3773883,2.700,286.5,246.9,-26.8,4.1
2023-04-16T21:50:18.374Z,37.8855216,-122.3773983,3.100,283.5,248.9,-25.6,5.9
2023-04-16T21:50:18.877Z,37.8855250,-122.3774083,3.500,295.2,250.7,-19.9,6.2
2023-04-16T21:50:19.373Z,37.8855300,-122.3774200,3.900,297.3,252.5,-23.7,6.2
2023-04-16T21:50:19.874Z,37.8855333,-122.3774316,4.400,295.8,251.8,-10.0,3.8
2023-04-16T21:50:20.373Z,37.8855383,-122.3774466,4.700,292.0,250.1,-17.3,1.9
2023-04-16T21:50:20.875Z,37.8855416,-122.3774616,5.300,288.0,252.9,-14.2,6.9
2023-04-16T21:50:21.363Z,37.8855466,-122.3774783,5.600,293.3,255.1,5.7,6.3
2023-04-16T21:50:21.875Z,37.8855500,-122.3774966,6.000,285.2,247.6,-4.2,4.4
2023-04-16T21:50:22.373Z,37.8855533,-122.3775150,6.700,281.1,252.8,-7.7,7.7
2023-04-16T21:50:22.874Z,37.8855566,-122.3775333,6.400,284.8,258.0,2.6,9.1
2023-04-16T21:50:23.373Z,37.8855600,-122.3775533,6.500,282.0,246.3,2.1,0.0
2023-04-16T21:50:23.874Z,37.8855616,-122.3775733,7.100,276.8,243.9,-3.1,1.6
2023-04-16T21:50:24.373Z,37.8855633,-122.3775950,7.400,276.0,245.2,-1.9,2.7
2023-04-16T21:50:24.877Z,37.8855650,-122.3776150,7.100,278.3,242.3,15.5,3.6
2023-04-16T21:50:25.373Z,37.8855666,-122.3776350,7.100,276.4,241.6,6.2,-0.1
2023-04-16T21:50:25.875Z,37.8855683,-122.3776533,7.100,278.5,246.2,14.1,5.6
2023-04-16T21:50:26.372Z,37.8855700,-122.3776716,6.400,277.1,242.0,17.9,5.4
2023-04-16T21:50:26.873Z,37.8855716,-122.3776900,6.300,273.8,231.6,23.7,0.0
2023-04-16T21:50:27.373Z,37.8855716,-122.3777066,5.800,261.5,230.0,15.5,1.8
2023-04-16T21:50:27.874Z,37.8855683,-122.3777200,5.300,262.0,230.5,15.6,-0.4
2023-04-16T21:50:28.373Z,37.8855650,-122.3777316,4.700,256.5,234.7,3.9,3.3
2023-04-16T21:50:28.877Z,37.8855633,-122.3777450,4.400,256.2,237.2,2.1,3.0
2023-04-16T21:50:29.373Z,37.8855600,-122.3777566,4.800,255.1,242.1,-8.5,7.0
2023-04-16T21:50:29.875Z,37.8855583,-122.3777700,4.400,263.4,244.2,-1.8,6.7
2023-04-16T21:50:30.373Z,37.8855566,-122.3777850,4.200,262.1,246.5,-15.6,4.3
2023-04-16T21:50:30.874Z,37.8855566,-122.3778000,5.400,266.8,248.6,-21.1,6.0
2023-04-16T21:50:31.375Z,37.8855566,-122.3778200,5.800,274.2,247.7,-28.1,7.2
2023-04-16T21:50:31.871Z,37.8855583,-122.3778400,6.500,275.3,250.3,-21.3,6.8
2023-04-16T21:50:32.294Z,37.8855600,-122.3778583,6.900,277.7,245.8,-18.9,3.1
2023-04-16T21:50:32.793Z,37.8855633,-122.3778816,7.700,278.7,251.7,-31.8,6.6
2023-04-16T21:50:33.293Z,37.8855683,-122.3779050,8.000,286.8,257.0,-22.1,11.2
2023-04-16T21:50:33.795Z,37.8855750,-122.3779283,8.100,295.3,261.1,-14.6,8.9
2023-04-16T21:50:34.296Z,37.8855833,-122.3779533,8.600,291.3,257.2,-12.2,7.8
2023-04-16T21:50:34.797Z,37.8855900,-122.3779783,8.900,289.3,254.6,-17.2,6.9
2023-04-16T21:50:35.298Z,37.8855966,-122.3780050,9.200,289.3,256.3,-19.6,7.5
2023-04-16T21:50:35.798Z,37.8856050,-122.3780333,9.800,292.1,264.2,-19.4,13.8
2023-04-16T21:50:36.301Z,37.8856166,-122.3780633,10.300,296.0,262.7,-17.6,7.2
2023-04-16T21:50:36.801Z,37.8856300,-122.3780950,11.400,298.9,265.8,-22.5,12.8
2023-04-16T21:50:37.301Z,37.8856450,-122.3781266,11.900,303.5,270.2,-20.4,14.1
2023-04-16T21:50:37.803Z,37.8856650,-122.3781566,12.900,309.4,277.8,-15.3,15.0
2023-04-16T21:50:38.304Z,37.8856850,-122.3781900,13.300,309.9,275.1,-17.9,10.7
2023-04-16T21:50:38.805Z,37.8857100,-122.3782233,14.700,314.0,278.4,-18.6,7.1
2023-04-16T21:50:39.306Z,37.8857400,-122.3782533,15.800,321.6,282.9,-29.0,17.7
2023-04-16T21:50:39.808Z,37.8857750,-122.3782816,16.500,328.4,286.2,-16.4,4.5
2023-04-16T21:50:40.309Z,37.8858116,-122.3783083,17.900,331.2,283.2,-19.1,8.2
2023-04-16T21:50:40.873Z,37.8858600,-122.3783400,18.600,333.4,282.0,-17.3,4.9
2023-04-16T21:50:41.372Z,37.8859016,-122.3783650,19.300,334.7,282.3,-22.4,6.1
2023-04-16T21:50:41.873Z,37.8859450,-122.3783866,19.700,340.3,289.1,-13.4,6.3
2023-04-16T21:50:42.375Z,37.8859900,-122.3784016,20.000,347.3,295.0,-9.0,8.5
2023-04-16T21:50:42.876Z,37.8860400,-122.3784083,20.400,354.0,297.3,-7.3,0.2
2023-04-16T21:50:43.373Z,37.8860900,-122.3784100,21.200,359.5,298.1,-9.7,5.4
2023-04-16T21:50:43.874Z,37.8861416,-122.3784066,21.500,5.2,297.7,-4.6,6.1
2023-04-16T21:50:44.372Z,37.8861916,-122.3784000,21.600,4.7,296.8,-1.1,-2.5
2023-04-16T21:50:44.873Z,37.8862433,-122.3783966,21.900,3.0,295.4,-7.9,0.2
2023-04-16T21:50:45.372Z,37.8862933,-122.3783933,21.800,1.9,298.1,-6.1,6.9
2023-04-16T21:50:45.875Z,37.8863450,-122.3783933,21.700,359.9,297.2,-6.2,1.7
2023-04-16T21:50:46.373Z,37.8863950,-122.3783933,21.800,358.8,299.1,-16.0,1.1
2023-04-16T21:50:46.875Z,37.8864450,-122.3783933,21.800,0.3,298.8,-9.5,2.7
2023-04-16T21:50:47.372Z,37.8864950,-122.3783900,21.600,4.6,303.8,-35.7,3.8
2023-04-16T21:50:47.874Z,37.8865433,-122.3783816,21.000,9.8,300.0,-18.0,-1.2
2023-04-16T21:50:48.373Z,37.8865900,-122.3783683,20.800,12.4,301.6,-21.8,3.3
2023-04-16T21:50:48.874Z,37.8866350,-122.3783516,20.600,16.2,300.0,-19.5,1.2
2023-04-16T21:50:49.373Z,37.8866783,-122.3783350,20.000,16.1,296.5,-11.0,-3.2
2023-04-16T21:50:49.875Z,37.8867216,-122.3783200,19.500,13.8,300.0,-19.6,0.8
2023-04-16T21:50:50.373Z,37.8867616,-122.3783033,19.000,18.5,306.4,-14.5,5.1
2023-04-16T21:50:50.874Z,37.8868000,-122.3782816,18.300,24.8,311.0,-7.0,-1.2
2023-04-16T21:50:51.373Z,37.8868350,-122.3782533,18.200,34.8,321.6,-8.8,4.7
2023-04-16T21:50:51.874Z,37.8868633,-122.3782183,17.900,45.7,327.5,-0.3,2.5
2023-04-16T21:50:52.372Z,37.8868816,-122.3781783,16.800,64.5,335.0,5.9,5.8
2023-04-16T21:50:52.877Z,37.8868916,-122.3781333,16.100,75.6,349.4,2.5,7.6
2023-04-16T21:50:53.361Z,37.8868950,-122.3780850,15.900,85.0,356.1,5.6,7.5
2023-04-16T21:50:53.807Z,37.8868950,-122.3780483,16.000,92.6,357.0,9.5,12.3
2023-04-16T21:50:54.373Z,37.8868850,-122.3779933,15.500,100.5,1.1,8.4,14.2
2023-04-16T21:50:54.874Z,37.8868800,-122.3779483,15.500,94.7,3.2,6.2,13.0
2023-04-16T21:50:55.373Z,37.8868783,-122.3778983,15.600,89.8,7.9,6.1,10.8
2023-04-16T21:50:55.875Z,37.8868766,-122.3778466,16.300,91.5,12.6,4.7,9.9
2023-04-16T21:50:56.362Z,37.8868716,-122.3777950,17.400,93.5,19.2,2.3,11.0
2023-04-16T21:50:56.874Z,37.8868666,-122.3777416,17.700,97.0,22.4,4.0,9.0
2023-04-16T21:50:57.374Z,37.8868583,-122.3776866,18.200,99.5,27.4,11.8,10.9
2023-04-16T21:50:57.874Z,37.8868483,-122.3776316,18.500,100.8,31.2,8.5,10.1
2023-04-16T21:50:58.376Z,37.8868383,-122.3775750,19.000,103.9,36.6,11.8,11.6
2023-04-16T21:50:58.878Z,37.8868250,-122.3775183,19.400,103.8,43.9,21.2,16.8
2023-04-16T21:50:59.362Z,37.8868150,-122.3774600,19.700,100.1,47.9,17.8,11.9
2023-04-16T21:50:59.873Z,37.8868066,-122.3773966,20.700,98.9,55.1,9.0,9.1
2023-04-16T21:51:00.372Z,37.8867950,-122.3773333,21.700,102.8,62.9,10.6,7.7
2023-04-16T21:51:00.873Z,37.8867800,-122.3772716,21.900,108.4,72.8,13.5,9.3
2023-04-16T21:51:01.372Z,37.8867583,-122.3772116,22.100,113.6,84.8,17.7,3.8
2023-04-16T21:51:01.875Z,37.8867383,-122.3771516,22.100,110.8,91.1,25.2,16.0
2023-04-16T21:51:02.372Z,37.8867250,-122.3770900,21.700,103.8,89.7,22.7,7.9
2023-04-16T21:51:02.873Z,37.8867166,-122.3770250,21.800,96.3,85.4,25.5,9.2
2023-04-16T21:51:03.372Z,37.8867250,-122.3769533,24.600,81.8,80.8,0.8,5.3
2023-04-16T21:51:03.875Z,37.8867383,-122.3768816,24.800,75.6,79.4,3.4,-1.8
2023-04-16T21:51:04.375Z,37.8867566,-122.3768133,24.600,71.2,78.4,6.0,0.3
2023-04-16T21:51:04.875Z,37.8867766,-122.3767483,24.400,70.0,80.5,-1.6,-0.2
2023-04-16T21:51:05.374Z,37.8867966,-122.3766833,23.900,68.6,78.9,2.3,3.4
2023-04-16T21:51:05.887Z,37.8868183,-122.3766183,23.600,68.6,80.3,3.9,1.4
2023-04-16T21:51:06.381Z,37.8868383,-122.3765550,23.400,68.9,85.4,-5.4,2.4
2023-04-16T21:51:06.878Z,37.8868550,-122.3764900,23.200,74.2,90.3,0.2,0.9
2023-04-16T21:51:07.381Z,37.8868666,-122.3764250,23.200,78.7,88.5,16.1,5.4
2023-04-16T21:51:07.882Z,37.8868783,-122.3763600,22.600,75.5,91.2,7.4,4.6
2023-04-16T21:51:08.384Z,37.8868900,-122.3762950,22.500,78.8,93.9,5.6,2.3
2023-04-16T21:51:08.879Z,37.8869000,-122.3762300,22.500,78.8,93.1,4.5,8.0
2023-04-16T21:51:09.374Z,37.8869116,-122.3761650,22.400,79.2,92.0,8.9,3.0
2023-04-16T21:51:09.865Z,37.8869233,-122.3761016,22.400,75.6,88.4,9.7,4.2
2023-04-16T21:51:10.375Z,37.8869400,-122.3760400,22.400,71.5,82.3,13.8,4.3
2023-04-16T21:51:10.875Z,37.8869600,-122.3759783,22.500,66.5,81.2,5.8,3.7
2023-04-16T21:51:11.373Z,37.8869833,-122.3759166,22.900,67.0,84.9,-0.3,1.3
2023-04-16T21:51:11.875Z,37.8870016,-122.3758533,23.200,69.6,84.2,4.0,1.3
2023-04-16T21:51:12.377Z,37.8870216,-122.3757900,23.200,69.5,81.9,9.1,-0.7
2023-04-16T21:51:12.865Z,37.8870416,-122.3757266,23.000,66.9,80.2,14.2,9.2
2023-04-16T21:51:13.374Z,37.8870616,-122.3756633,23.100,70.4,88.1,7.3,0.5
2023-04-16T21:51:13.882Z,37.8870766,-122.3755966,23.600,75.0,92.2,15.7,3.5
2023-04-16T21:51:14.375Z,37.8870883,-122.3755300,23.600,79.0,96.4,17.7,3.0
2023-04-16T21:51:14.876Z,37.8870950,-122.3754600,23.700,83.3,100.7,13.3,2.1
2023-04-16T21:51:15.374Z,37.8870983,-122.3753916,23.800,88.0,104.2,10.9,4.3
2023-04-16T21:51:15.875Z,37.8870983,-122.3753216,23.800,90.1,105.9,17.7,5.0
2023-04-16T21:51:16.374Z,37.8871000,-122.3752500,23.900,88.0,102.1,27.5,4.8
2023-04-16T21:51:16.875Z,37.8871033,-122.3751783,24.100,84.4,97.3,8.1,4.2
2023-04-16T21:51:17.375Z,37.8871100,-122.3751066,24.500,83.5,95.8,17.2,6.5
2023-04-16T21:51:17.875Z,37.8871183,-122.3750350,24.800,82.1,97.7,16.2,3.9
2023-04-16T21:51:18.372Z,37.8871250,-122.3749616,25.100,83.1,99.8,6.8,0.2
2023-04-16T21:51:18.875Z,37.8871316,-122.3748883,25.300,83.8,100.7,12.4,1.4
2023-04-16T21:51:19.375Z,37.8871383,-122.3748150,25.200,84.2,101.4,18.9,6.4
2023-04-16T21:51:19.879Z,37.8871450,-122.3747416,25.200,83.6,105.5,12.9,2.1
2023-04-16T21:51:20.374Z,37.8871466,-122.3746650,25.400,88.3,116.9,8.5,1.1
2023-04-16T21:51:20.874Z,37.8871433,-122.3745916,25.700,93.7,122.5,23.3,1.1
2023-04-16T21:51:21.374Z,37.8871366,-122.3745200,25.200,97.3,117.5,25.5,5.0
2023-04-16T21:51:21.875Z,37.8871300,-122.3744466,25.000,96.4,118.0,17.1,3.9
2023-04-16T21:51:22.375Z,37.8871216,-122.3743733,25.400,96.7,122.9,16.3,5.7
2023-04-16T21:51:22.874Z,37.8871133,-122.3743000,25.500,99.8,133.4,10.2,2.8
2023-04-16T21:51:23.378Z,37.8871000,-122.3742266,25.400,104.4,144.2,15.7,-2.4
2023-04-16T21:51:23.874Z,37.8870816,-122.3741566,25.400,109.8,147.8,5.3,-0.9
2023-04-16T21:51:24.374Z,37.8870583,-122.3740866,25.400,112.6,143.5,14.1,3.6
2023-04-16T21:51:24.874Z,37.8870366,-122.3740183,25.300,111.4,146.8,16.6,3.1
2023-04-16T21:51:25.374Z,37.8870133,-122.3739483,25.300,113.3,157.4,5.4,0.5
2023-04-16T21:51:25.875Z,37.8869866,-122.3738833,25.400,118.3,166.3,12.2,2.2
2023-04-16T21:51:26.374Z,37.8869550,-122.3738200,25.500,121.9,173.8,12.6,3.0
2023-04-16T21:51:26.875Z,37.8869216,-122.3737583,25.300,126.0,176.3,10.9,-0.8
2023-04-16T21:51:27.385Z,37.8868850,-122.3737016,25.100,128.8,164.4,14.3,0.4
2023-04-16T21:51:27.877Z,37.8868500,-122.3736433,24.900,125.7,142.0,11.9,3.1
2023-04-16T21:51:28.373Z,37.8868200,-122.3735816,24.600,121.5,136.4,16.0,9.8
2023-04-16T21:51:28.874Z,37.8867900,-122.3735183,24.600,119.5,150.3,8.3,-3.7
2023-04-16T21:51:29.375Z,37.8867583,-122.3734550,25.300,121.7,161.4,13.1,-4.7
2023-04-16T21:51:29.875Z,37.8867266,-122.3733950,25.200,124.7,162.6,15.8,-2.3
2023-04-16T21:51:30.374Z,37.8866933,-122.3733366,24.600,126.3,162.2,19.8,-5.0
2023-04-16T21:51:30.874Z,37.8866583,-122.3732783,24.500,126.6,172.5,10.9,-2.2
2023-04-16T21:51:31.374Z,37.8866200,-122.3732233,24.900,131.0,183.5,11.4,-3.8
2023-04-16T21:51:31.875Z,37.8865800,-122.3731716,24.800,134.9,171.0,26.2,1.8
2023-04-16T21:51:32.374Z,37.8865400,-122.3731216,24.300,134.6,161.4,20.9,-5.1
2023-04-16T21:51:32.875Z,37.8865016,-122.3730700,24.300,132.2,136.5,32.6,3.3
2023-04-16T21:51:33.374Z,37.8864683,-122.3730133,24.200,126.5,122.8,20.6,5.7
2023-04-16T21:51:33.875Z,37.8864400,-122.3729533,24.100,119.1,126.2,8.4,4.5
2023-04-16T21:51:34.373Z,37.8864150,-122.3728883,24.000,114.7,130.7,13.8,2.6
2023-04-16T21:51:34.874Z,37.8863933,-122.3728200,24.800,110.8,122.3,22.1,5.3
2023-04-16T21:51:35.374Z,37.8863766,-122.3727500,24.900,105.9,117.5,12.0,5.9
2023-04-16T21:51:35.874Z,37.8863650,-122.3726783,25.000,101.7,122.1,8.8,3.3
2023-04-16T21:51:36.373Z,37.8863533,-122.3726050,25.200,101.1,125.9,11.6,-0.7
2023-04-16T21:51:36.874Z,37.8863416,-122.3725316,25.600,101.8,135.7,5.5,0.2
2023-04-16T21:51:37.373Z,37.8863283,-122.3724600,25.500,105.1,153.3,2.8,1.4
2023-04-16T21:51:37.874Z,37.8863083,-122.3723900,25.300,110.3,160.1,0.6,-1.8
2023-04-16T21:51:38.373Z,37.8862850,-122.3723250,24.900,115.8,156.0,11.2,3.9
2023-04-16T21:51:38.895Z,37.8862600,-122.3722616,24.400,117.0,165.5,5.5,5.3
2023-04-16T21:51:39.373Z,37.8862316,-122.3722000,24.400,122.1,186.4,14.7,-3.1
2023-04-16T21:51:39.875Z,37.8861983,-122.3721433,24.300,126.9,190.6,9.2,2.3
2023-04-16T21:51:40.373Z,37.8861600,-122.3720900,24.300,133.4,206.4,-0.2,-2.0
2023-04-16T21:51:40.874Z,37.8861166,-122.3720466,24.300,141.2,203.7,-4.0,-2.4
2023-04-16T21:51:41.373Z,37.8860733,-122.3720100,22.400,147.1,206.9,0.5,-2.0
2023-04-16T21:51:41.875Z,37.8860283,-122.3719866,21.800,159.5,197.5,8.9,-1.2
2023-04-16T21:51:42.374Z,37.8859833,-122.3719716,20.300,164.5,189.8,10.3,-0.4
2023-04-16T21:51:42.875Z,37.8859366,-122.3719600,19.900,167.8,199.8,3.3,-8.2
2023-04-16T21:51:43.387Z,37.8858933,-122.3719533,19.600,170.5,187.2,13.4,-1.1
2023-04-16T21:51:43.876Z,37.8858516,-122.3719466,18.700,172.2,180.8,14.0,-0.6
2023-04-16T21:51:44.374Z,37.8858083,-122.3719416,18.600,171.8,186.2,13.5,-1.8
